epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,3933.06,0.97985,0.63219,0.91931,0.85699,0.80393,0.88096,0.69603,0.92921,0.60694,0.9066,0.000162649,0.000162649,0.000162649
41,4065.82,0.95268,0.6008,0.89816,0.8451,0.80537,0.86874,0.69153,0.9331,0.61224,0.91083,0.000148512,0.000148512,0.000148512
42,4161.29,0.94283,0.57789,0.895,0.84515,0.81205,0.8759,0.69491,0.92734,0.60718,0.90786,0.000134375,0.000134375,0.000134375
43,4256.22,0.94833,0.58482,0.89722,0.87158,0.79419,0.87779,0.69873,0.92617,0.60676,0.90645,0.000120238,0.000120238,0.000120238
44,4350.82,0.9471,0.57571,0.89386,0.86454,0.80538,0.87798,0.69778,0.9245,0.60152,0.90789,0.0001061,0.0001061,0.0001061
45,4445.48,0.92644,0.5603,0.89008,0.87817,0.80552,0.8793,0.70082,0.91807,0.59533,0.90807,9.19632e-05,9.19632e-05,9.19632e-05
46,4542.14,0.92117,0.552,0.88806,0.88783,0.80147,0.88237,0.70229,0.92077,0.59588,0.90887,7.7826e-05,7.7826e-05,7.7826e-05
47,4638.41,0.91215,0.54584,0.8849,0.87254,0.81311,0.8827,0.70129,0.92333,0.59374,0.91016,6.36888e-05,6.36888e-05,6.36888e-05
48,4734.98,0.91348,0.54175,0.88433,0.87507,0.80707,0.88601,0.70392,0.92085,0.59284,0.90972,4.95516e-05,4.95516e-05,4.95516e-05
49,4831.44,0.90351,0.53431,0.88174,0.87711,0.80533,0.88236,0.70323,0.92003,0.58852,0.91009,3.54144e-05,3.54144e-05,3.54144e-05
50,4927.8,0.90642,0.53355,0.88141,0.87407,0.81188,0.88446,0.70592,0.91712,0.58512,0.90907,2.12772e-05,2.12772e-05,2.12772e-05
